t,d2,d_out,p_out,p_out_unitary,delta_p_out,A_stationary_frobenius,B_frobenius,trace_error,hermitian_error,A_min_eigenvalue,pair_index,physical_min_eigenvalue
1.381800000000000182e+03,3.050661938762071479e-01,6.590330039195340106e-01,3.152185645437364236e-01,6.422032846979369713e-03,3.087965316967570262e-01,1.097768924695229631e-01,0.000000000000000000e+00,6.556352449034868066e-13,1.721282110945989879e-12,7.211270396493106583e-02,5.000000000000000000e+00,3.605635198246553291e-02
1.381900000000000091e+03,3.167684002374682728e-01,6.592286355050169799e-01,3.152815542847525188e-01,6.515272586824050194e-03,3.087662816979284686e-01,1.097548822314111799e-01,0.000000000000000000e+00,6.556873856791512207e-13,1.757259807642504859e-12,7.211528865761519802e-02,9.000000000000000000e+00,3.605764432880759901e-02
1.382000000000000000e+03,3.765529716871247046e-01,6.594003419466436533e-01,3.153472392942148206e-01,6.597833289766152909e-03,3.087494060044486677e-01,1.097272689511338967e-01,0.000000000000000000e+00,6.557343694727902289e-13,1.757165952626207728e-12,7.211851359809168249e-02,9.000000000000000000e+00,3.605925679904584125e-02
1.382100000000000136e+03,3.703697617463201919e-01,6.594966397593223784e-01,3.154111236505721672e-01,6.706622364429898342e-03,3.087045012861422411e-01,1.096978381300604405e-01,0.000000000000000000e+00,6.557805157040939494e-13,1.756966001398761454e-12,7.212193126953719835e-02,9.000000000000000000e+00,3.606096563476859918e-02
1.382200000000000045e+03,3.000763306142113507e-01,6.594911921311079617e-01,3.154683690308563437e-01,6.857960985048677793e-03,3.086104080458076382e-01,1.096709158605281009e-01,0.000000000000000000e+00,6.558478763393109929e-13,1.720388761380165467e-12,7.212503362803257545e-02,9.000000000000000000e+00,3.606251681401628773e-02
1.382300000000000182e+03,3.380972775260301377e-01,6.593922300663958014e-01,3.155141725897158689e-01,7.041722627612356442e-03,3.084724499621034899e-01,1.096500833553983312e-01,0.000000000000000000e+00,6.559237477048847400e-13,1.720044138400097083e-12,7.212740636251811777e-02,1.200000000000000000e+01,3.606370318125905888e-02
1.382400000000000091e+03,4.784444942505336473e-01,6.592400135588259991e-01,3.155442812576350065e-01,7.225407163475255565e-03,3.083188740941597561e-01,1.096371119310409481e-01,0.000000000000000000e+00,6.559843739723739956e-13,1.756347697357042397e-12,7.212885533927461401e-02,1.200000000000000000e+01,3.606442766963730701e-02
1.382500000000000000e+03,5.782319387732706151e-01,6.590930204243696799e-01,3.155555586504981136e-01,7.366405114705536217e-03,3.081891535357925704e-01,1.096314359904718011e-01,0.000000000000000000e+00,6.560333103831296780e-13,1.755624340132089744e-12,7.212946391797708801e-02,1.200000000000000000e+01,3.606473195898854400e-02
1.382600000000000136e+03,6.187416460268497787e-01,6.590074608947653623e-01,3.155464888027524895e-01,7.427906829329361006e-03,3.081185819734231224e-01,1.096303217264245483e-01,0.000000000000000000e+00,6.560783283265217875e-13,1.755445558994251469e-12,7.212956441438578281e-02,1.200000000000000000e+01,3.606478220719289141e-02
1.382700000000000045e+03,5.921759072328387496e-01,6.590172989635878498e-01,3.155174993918948845e-01,7.392697944861704659e-03,3.081248014470331920e-01,1.096296812269893783e-01,0.000000000000000000e+00,6.561448527058323271e-13,1.719084285885253610e-12,7.212963626876874035e-02,1.200000000000000000e+01,3.606481813438437017e-02
1.382800000000000182e+03,5.036494267758120369e-01,6.591221250714038860e-01,3.154710179995204311e-01,7.269874076573153154e-03,3.082011439229472849e-01,1.096252886352311329e-01,0.000000000000000000e+00,6.561983268759255844e-13,1.755394563480809685e-12,7.213016449330618418e-02,1.200000000000000000e+01,3.606508224665309209e-02
1.382900000000000091e+03,3.698816326905878804e-01,6.592875165535145854e-01,3.154112307905336254e-01,7.092032513091190045e-03,3.083191982774424189e-01,1.096140357308547086e-01,0.000000000000000000e+00,6.562138408959930156e-13,1.755446267194294627e-12,7.213149936561877307e-02,1.200000000000000000e+01,3.606574968280938653e-02
1.383000000000000000e+03,2.789264505608417544e-01,6.594577810569937082e-01,3.153435789657562105e-01,6.903883725692089302e-03,3.084396952400640934e-01,1.095948540515543357e-01,0.000000000000000000e+00,6.562945392652791756e-13,1.755893459194815971e-12,7.213375486024620198e-02,9.000000000000000000e+00,3.606687743012310099e-02
1.383100000000000136e+03,3.608476626587924230e-01,6.595762202892038184e-01,3.152740865469967346e-01,6.746295393535405027e-03,3.085277911534613504e-01,1.095690309655852901e-01,0.000000000000000000e+00,6.563440658538518884e-13,1.755489068142176026e-12,7.213677332637034867e-02,9.000000000000000000e+00,3.606838666318517433e-02
1.383200000000000045e+03,3.816432152800621758e-01,6.596053644223365264e-01,3.152086476885461730e-01,6.641465401852092443e-03,3.085671822866941083e-01,1.095398269029781158e-01,0.000000000000000000e+00,6.563743119621691495e-13,1.719115457465299422e-12,7.214016860296308675e-02,9.000000000000000000e+00,3.607008430148154338e-02
1.383300000000000182e+03,3.351335027906138242e-01,6.595399555007473991e-01,3.151524036641702997e-01,6.584623150754406740e-03,3.085677805134158791e-01,1.095115072113959642e-01,0.000000000000000000e+00,6.564221274180643678e-13,1.755076203709034304e-12,7.214343892955314697e-02,9.000000000000000000e+00,3.607171946477657348e-02
1.383400000000000091e+03,2.742090270124919460e-01,6.594083146742284463e-01,3.151093091465648754e-01,6.545469276316634444e-03,3.085638398702482688e-01,1.094880751007345221e-01,0.000000000000000000e+00,6.564644309786472422e-13,1.754740047067590891e-12,7.214611820880620363e-02,1.200000000000000000e+01,3.607305910440310182e-02
1.383500000000000000e+03,4.159559889210958095e-01,6.592618445844977693e-01,3.150819337535165077e-01,6.479224702323510554e-03,3.086027090511930249e-01,1.094720814929921321e-01,0.000000000000000000e+00,6.565639118071591110e-13,1.754347662268250443e-12,7.214791836217737675e-02,5.000000000000000000e+00,3.607395918108868837e-02
1.383600000000000136e+03,5.289996107884362697e-01,6.591564698878568107e-01,3.150714838298254161e-01,6.343809954853230071e-03,3.087276738749721861e-01,1.094638661083447567e-01,0.000000000000000000e+00,6.566003688347711292e-13,1.754006717047819253e-12,7.214881620116539440e-02,5.000000000000000000e+00,3.607440810058269720e-02
1.383700000000000045e+03,5.915423637410515134e-01,6.591326449658340136e-01,3.150779785189277704e-01,6.117458484481058667e-03,3.089605200344467395e-01,1.094614565919006521e-01,0.000000000000000000e+00,6.566533284531566820e-13,1.717552563063707181e-12,7.214905750004899088e-02,5.000000000000000000e+00,3.607452875002449544e-02
1.383800000000000182e+03,5.919743804030155321e-01,6.592011676655357144e-01,3.151004873751409585e-01,5.810740127070807004e-03,3.092897472480701238e-01,1.094611560516067367e-01,0.000000000000000000e+00,6.566892222987828001e-13,1.753614043559271809e-12,7.214908008279113938e-02,5.000000000000000000e+00,3.607454004139556969e-02
1.383900000000000091e+03,5.301729469108330539e-01,6.593399506888826256e-01,3.151373405869951627e-01,5.468648217709815018e-03,3.096686923692853477e-01,1.094586433404038106e-01,0.000000000000000000e+00,6.567647262955052154e-13,1.717398268554008018e-12,7.214938298238599002e-02,5.000000000000000000e+00,3.607469149119299501e-02
1.384000000000000000e+03,4.175477472501577525e-01,6.595027148754488699e-01,3.151862545020162054e-01,5.161528611485527440e-03,3.100247258905306502e-01,1.094502576142353384e-01,0.000000000000000000e+00,6.568293048497343234e-13,1.753643167036001395e-12,7.215038127209622010e-02,5.000000000000000000e+00,3.607519063604811005e-02
1.384100000000000136e+03,2.781664357082946903e-01,6.596360068420776823e-01,3.152443633787695987e-01,4.967168394550608435e-03,3.102771949842190180e-01,1.094340850524418568e-01,0.000000000000000000e+00,6.568425949031449452e-13,1.754076852214602751e-12,7.215228622774701173e-02,1.200000000000000000e+01,3.607614311387350586e-02
1.384200000000000045e+03,3.360115857663992234e-01,6.596980019815696927e-01,3.153081970577762405e-01,4.949163929455935307e-03,3.103590331283203052e-01,1.094105259208370401e-01,0.000000000000000000e+00,6.569019759747281334e-13,1.717528760325141378e-12,7.215504264599062467e-02,9.000000000000000000e+00,3.607752132299531234e-02
1.384300000000000182e+03,3.827388510731111193e-01,6.596723375974331560e-01,3.153736774674709697e-01,5.137866006633712290e-03,3.102358114608372297e-01,1.093821749029191270e-01,0.000000000000000000e+00,6.569749313419169072e-13,1.753580949116329807e-12,7.215834194126763412e-02,9.000000000000000000e+00,3.607917097063381706e-02
1.384400000000000091e+03,3.618544378482950741e-01,6.595724747570204105e-01,3.154362134015686880e-01,5.519419292707182512e-03,3.099167941088615263e-01,1.093530505544618586e-01,0.000000000000000000e+00,6.569808390924444262e-13,1.717207954391707999e-12,7.216171083876300740e-02,9.000000000000000000e+00,3.608085541938150370e-02
1.384500000000000000e+03,2.795205521457506670e-01,6.594356565785119972e-01,3.154909499780281790e-01,6.035979822518924842e-03,3.094549701555092680e-01,1.093274018377062423e-01,0.000000000000000000e+00,6.570714559163109574e-13,1.753043228575173778e-12,7.216465268766647512e-02,9.000000000000000000e+00,3.608232634383323756e-02
1.384600000000000136e+03,3.707663818311067727e-01,6.593091076080690449e-01,3.155331830056420928e-01,6.596926914039787787e-03,3.089362560916023015e-01,1.093084453148542440e-01,0.000000000000000000e+00,6.571437415063867955e-13,1.752690374104918978e-12,7.216679874412035289e-02,1.200000000000000000e+01,3.608339937206017645e-02
1.384700000000000045e+03,5.046768049442457160e-01,6.592336355084584820e-01,3.155588928933648063e-01,7.097824841976081711e-03,3.084610680513887315e-01,1.092974084058736250e-01,0.000000000000000000e+00,6.571689890734172168e-13,1.752699101675013557e-12,7.216802040527214857e-02,1.200000000000000000e+01,3.608401020263607428e-02
1.384800000000000182e+03,5.930154747346527699e-01,6.592304938100410627e-01,3.155653047626877372e-01,7.441947909272652803e-03,3.081233568534150757e-01,1.092931642388395297e-01,0.000000000000000000e+00,6.572382954675491190e-13,1.752024005849280401e-12,7.216846602441238934e-02,1.200000000000000000e+01,3.608423301220619467e-02
1.384900000000000091e+03,6.190139350615149194e-01,6.592959450256343779e-01,3.155513562615683276e-01,7.558861642342682569e-03,3.079924946192256208e-01,1.092925674838882422e-01,0.000000000000000000e+00,6.572819771195919883e-13,1.715751292643626922e-12,7.216851281412803298e-02,1.200000000000000000e+01,3.608425640706401649e-02
1.385000000000000000e+03,5.776233899019609375e-01,6.594048872599110878e-01,3.155179610144008828e-01,7.415813819179898660e-03,3.081021471952209989e-01,1.092913908156878111e-01,0.000000000000000000e+00,6.573322299941599575e-13,1.751810588641224620e-12,7.216865248318310444e-02,1.200000000000000000e+01,3.608432624159155222e-02
1.385100000000000136e+03,4.768192208561418122e-01,6.595214230863819527e-01,3.154679933420945215e-01,7.020011266811063307e-03,3.084479820752834556e-01,1.092855821886006551e-01,0.000000000000000000e+00,6.573542614494413006e-13,1.751855608360079034e-12,7.216934700538792102e-02,1.200000000000000000e+01,3.608467350269396051e-02
1.385200000000000045e+03,3.355625542860022348e-01,6.596118498918326356e-01,3.154059793797458489e-01,6.412450100040514162e-03,3.089935292797053590e-01,1.092724683601219854e-01,0.000000000000000000e+00,6.574515395017480721e-13,1.751931323962387493e-12,7.217089523198742806e-02,1.200000000000000000e+01,3.608544761599371403e-02
1.385300000000000182e+03,3.042729137506449133e-01,6.596551622144188887e-01,3.153375450873769914e-01,5.656043641750624351e-03,3.096815014456263393e-01,1.092515476309066230e-01,0.000000000000000000e+00,6.575198699085025303e-13,1.751971048362744466e-12,7.217334573221108329e-02,9.000000000000000000e+00,3.608667286610554165e-02
1.385400000000000091e+03,3.740718313372554116e-01,6.596476993167258440e-01,3.152687251225392839e-01,4.821821467076166379e-03,3.104469036554631245e-01,1.092246377380001326e-01,0.000000000000000000e+00,6.575714641977328029e-13,1.715840159412027115e-12,7.217648005697042957e-02,9.000000000000000000e+00,3.608824002848521478e-02
1.385500000000000000e+03,3.788403832587471931e-01,6.596011686255371931e-01,3.152052636581440526e-01,3.976809019045332572e-03,3.112284546390987061e-01,1.091953357918627604e-01,0.000000000000000000e+00,6.576379640526225011e-13,1.751757551687098674e-12,7.217987401814489334e-02,9.000000000000000000e+00,3.608993700907244667e-02
1.385600000000000136e+03,3.171258960775270586e-01,6.595358057168572152e-01,3.151520320144000631e-01,3.176071566476729169e-03,3.119759604479233062e-01,1.091679501311462325e-01,0.000000000000000000e+00,6.577055442052646631e-13,1.751450271208637586e-12,7.218302283756207471e-02,9.000000000000000000e+00,3.609151141878103736e-02
1.385700000000000045e+03,3.116752580602464295e-01,6.594719859786974947e-01,3.151126509395052455e-01,2.459798064698232034e-03,3.126528528748070412e-01,1.091462202657420971e-01,0.000000000000000000e+00,6.577529950182779163e-13,1.751097749411855394e-12,7.218549405684437925e-02,5.000000000000000000e+00,3.609274702842218963e-02
1.385800000000000182e+03,4.514133180044876403e-01,6.594237163267245849e-01,3.150893487093856526e-01,1.854747736411754833e-03,3.132346009729738978e-01,1.091322049010445550e-01,0.000000000000000000e+00,6.577903574777197726e-13,1.751082180692113623e-12,7.218705961391072568e-02,5.000000000000000000e+00,3.609352980695536284e-02
1.385900000000000091e+03,5.547746430469349121e-01,6.593961793115002967e-01,3.150830264501232048e-01,1.378307460972616472e-03,3.137047189891505883e-01,1.091256694168023095e-01,0.000000000000000000e+00,6.578453739773424570e-13,1.714351410025221685e-12,7.218776384933149604e-02,5.000000000000000000e+00,3.609388192466574802e-02
1.386000000000000000e+03,6.029544338265659942e-01,6.593874765062471832e-01,3.150934561944618295e-01,1.043015278978709492e-03,3.140504409154831200e-01,1.091241560147076239e-01,0.000000000000000000e+00,6.579012580840901157e-13,1.750162703812778598e-12,7.218790686942846979e-02,5.000000000000000000e+00,3.609395343471423490e-02
1.386100000000000136e+03,5.869090472416670368e-01,6.593928429473173702e-01,3.151195176065665349e-01,8.596687867296060048e-04,3.142598488198369289e-01,1.091237157174045208e-01,0.000000000000000000e+00,6.579595680591978717e-13,1.750056062634551010e-12,7.218795194940492987e-02,5.000000000000000000e+00,3.609397597470246494e-02
1.386200000000000045e+03,5.096528915377622759e-01,6.594087110285968834e-01,3.151593903476317404e-01,8.378656873478385059e-04,3.143215246602839019e-01,1.091200833774139123e-01,0.000000000000000000e+00,6.579839387799683347e-13,1.750059069634071680e-12,7.218838818115996814e-02,5.000000000000000000e+00,3.609419409057998407e-02
1.386300000000000182e+03,3.854955578668734506e-01,6.594344339243723985e-01,3.152106557100294304e-01,9.837580039878113247e-04,3.142268977060416191e-01,1.091099451730697806e-01,0.000000000000000000e+00,6.580413725374145300e-13,1.750121137397780660e-12,7.218958874527531266e-02,5.000000000000000000e+00,3.609479437263765633e-02
1.386400000000000091e+03,2.681515363457182000e-01,6.594709465578616481e-01,3.152703107401722549e-01,1.295700038333069681e-03,3.139746107018391852e-01,1.090919219447997607e-01,0.000000000000000000e+00,6.581016623011059195e-13,1.714507108975105611e-12,7.219170293521592896e-02,1.200000000000000000e+01,3.609585146760796448e-02
1.386500000000000000e+03,3.566257595971444316e-01,6.595173973029776482e-01,3.153347441463731915e-01,1.759155650999669196e-03,3.135755884953735362e-01,1.090669774989774382e-01,0.000000000000000000e+00,6.581120057103370052e-13,1.750148360601981208e-12,7.219461089858125735e-02,9.000000000000000000e+00,3.609730544929062868e-02
1.386600000000000136e+03,3.863818205482500989e-01,6.595679735155297596e-01,3.153997506398285577e-01,2.342593533693690389e-03,3.130571571061348535e-01,1.090381318075765854e-01,0.000000000000000000e+00,6.582295585032779141e-13,1.750029261463183976e-12,7.219795562901860919e-02,9.000000000000000000e+00,3.609897781450930460e-02
1.386700000000000045e+03,3.476070236700757876e-01,6.596111864977837191e-01,3.154606596554083708e-01,2.996080547760862633e-03,3.124645791076475221e-01,1.090095642539819498e-01,0.000000000000000000e+00,6.582528707051900999e-13,1.749766977747377407e-12,7.220124675341509091e-02,9.000000000000000000e+00,3.610062337670754545e-02
